t,EnsembleRandomUpdateAll,eAnnealing,UCB1,Random,eGreedy0.1,Naive3,Softmax0.1,EXP30.5,EnsembleEAnnealingUpdateAll,
291600,,0.088878600823,0.0564163237311,0.0376028806584,0.0857201646091,,0.0594993141289,0.0473593964335,0.0906138545953,
291700,,0.0888755570792,0.0564175522797,0.0376071306136,0.0857353445321,,0.0594994857731,0.0473534453205,0.0906273568735,
291800,,0.0888862234407,0.0564222069911,0.0376079506511,0.0857333790267,,0.0595270733379,0.0473509252913,0.090627141878,
291900,,0.088896882494,0.0564405618362,0.037605344296,0.0857314148681,,0.0595340870161,0.0473381294964,0.0906200753683,
292000,,0.0889109589041,0.0564349315068,0.0376095890411,0.0857534246575,,0.0595445205479,0.0473219178082,0.0906301369863,
292100,,0.0889079082506,0.0564532694283,0.0376104073947,0.0857583019514,,0.0595652173913,0.0473228346457,0.0906504621705,
292200,,0.0889082819986,0.0564715947981,0.0376043805613,0.0857563312799,,0.0595790554415,0.0473134839151,0.0906468172485,
292300,,0.0889018132056,0.0564625384879,0.0376017789942,0.0857646253849,,0.0595997263086,0.04730071844,0.0906431748204,
292400,,0.0889227086183,0.0564432284542,0.0375991792066,0.0857729138167,,0.0595998632011,0.0472913816689,0.0906497948016,
292500,,0.0889299145299,0.056441025641,0.0375931623932,0.085788034188,,0.0596136752137,0.0472923076923,0.0906598290598,
292600,,0.0889302802461,0.0564388243336,0.0375803144224,0.0857963089542,,0.0596343130554,0.0472966507177,0.0906561859193,
292700,,0.0889408951145,0.0564297915955,0.0375845575675,0.085784079262,,0.0596549367954,0.0472941578408,0.0906559617356,
292800,,0.0889480874317,0.0564378415301,0.0375819672131,0.0857923497268,,0.0596618852459,0.0472950819672,0.0906728142077,
292900,,0.0889450324343,0.056473199044,0.0375725503585,0.0858142710823,,0.0596858996244,0.0472823489245,0.0906862410379,
293000,,0.0889351535836,0.0565017064846,0.0375733788396,0.0858122866894,,0.0596894197952,0.0472866894198,0.0906791808874,
293100,,0.088945752303,0.0565336062777,0.0375707949505,0.0858103036506,,0.0596861139543,0.0472842033436,0.0906789491641,
293200,,0.0889733969986,0.0565654843111,0.0375613915416,0.0858185538881,,0.0597032742156,0.0472919508868,0.0906991814461,
293300,,0.0889771564951,0.0565734742584,0.0375519945448,0.0858336174565,,0.0597306512104,0.0472996931469,0.0907091714968,
293400,,0.0889809134288,0.0565848670757,0.0375494205862,0.0858316291752,,0.0597716428085,0.0472835719155,0.090712338105,
293500,,0.0889914821124,0.0566064735945,0.0375434412266,0.0858228279387,,0.0597819420784,0.0473015332198,0.0907052810903,
293600,,0.0889918256131,0.0566314713896,0.0375340599455,0.0858344686649,,0.0598160762943,0.0472922343324,0.0907152588556,
293700,,0.0890057882193,0.0566292134831,0.0375280898876,0.0858563159687,,0.0598331630916,0.0472897514471,0.0907252298264,
293800,,0.0890095302927,0.0566337644656,0.0375255275698,0.0858509189925,,0.0598570456093,0.0472872702519,0.0907283866576,
293900,,0.0890064647839,0.0566451173869,0.0375263695134,0.0858387206533,,0.0598741068391,0.0472813882273,0.0907587614835,
294000,,0.0890068027211,0.0566394557823,0.0375340136054,0.0858537414966,,0.0598843537415,0.0472891156463,0.0907823129252,
294100,,0.0890105406324,0.0566269976199,0.0375280516831,0.0858585515131,,0.0598843930636,0.0473002380143,0.0907786467188,
294200,,0.0890210740993,0.0566111488783,0.037525492862,0.0858599592114,,0.0599082256968,0.0473147518695,0.0907987763426,
294300,,0.089045191981,0.0566123003738,0.0375331294597,0.0858579680598,,0.0599354400272,0.0473462453279,0.0908086986069,
294400,,0.0890591032609,0.0566066576087,0.0375305706522,0.0858627717391,,0.0599558423913,0.0473471467391,0.0908186141304,
294500,,0.0890797962649,0.0566044142615,0.0375246179966,0.0858743633277,,0.0599728353141,0.0473480475382,0.0908353140917,
294600,,0.089083503055,0.0566021724372,0.0375356415479,0.0858757637475,,0.0599898167006,0.047355736592,0.0908350305499,
294700,,0.0890939938921,0.0566033254157,0.0375330844927,0.0858873430607,,0.0600169664065,0.0473634204276,0.0908347472005,
